Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
betsy-flower-ring-no-1-adjustable-size-6-8,Betsy Flower Ring No. 1 | Adjustable | Size 6-8,"This is THE statement piece! Large and rare white buffalo turquoise set into a thick and heavy sterling silver setting. This ring has a think, adjustable band. A size 6 at it's smallest size but can adjust to an 8. Measures 2 inches tall.",Goldie Lew,Rings,,TRUE,Option,1,,,,,,45,shopify,0,deny,manual,660,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9295.jpg?v=1578405839,1,,FALSE,,,,,,,,,,,,,,,,,lb,,220
adjustable-feather-ring,Adjustable Feather Ring,"<p>I love this ring because it can fit any size finger. A unique feather design with a small stone. Will adjust from size 6 to 10.</p>
<p>Stones available - Purple and Orange Spiny Oyster, Blue Lapis, Turquoise and White Opal</p>",Goldie Lew,Rings,,TRUE,Color,Purple,,,,,,45,shopify,2,deny,manual,74,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9311.jpg?v=1578405499,1,,FALSE,,,,,,,,,,,,,,,,,lb,,24
adjustable-feather-ring,,,,,,,,Orange,,,,,,45,shopify,2,deny,manual,74,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9313_0e14565e-9653-4a06-b07f-478723c245a5.jpg?v=1578405499,2,,,,,,,,,,,,,,,,,,,lb,,24
adjustable-feather-ring,,,,,,,,Blue,,,,,,45,shopify,1,deny,manual,74,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9314.jpg?v=1578405499,3,,,,,,,,,,,,,,,,,,,lb,,24
adjustable-feather-ring,,,,,,,,White,,,,,,45,shopify,2,deny,manual,74,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9315.jpg?v=1578405499,4,,,,,,,,,,,,,,,,,,,lb,,24
adjustable-feather-ring,,,,,,,,Turquoise,,,,,,45,shopify,4,deny,manual,74,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9316.jpg?v=1578405499,5,,,,,,,,,,,,,,,,,,,lb,,24
adjustable-feather-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9317.jpg?v=1578405499,6,,,,,,,,,,,,,,,,,,,,,
vertical-shield-ring-turquoise,Vertical Shield Ring | Turquoise,Turquoise stones inlayed into sterling silver.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,2,deny,manual,27,21,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9307_89957a5f-018e-47ce-a94e-5cdd64f04c6e.jpg?v=1578405055,1,,FALSE,,,,,,,,,,,,,,,,,lb,,8.8
vertical-shield-ring-turquoise,,,,,,,,7,,,,,,45,shopify,0,deny,manual,27,21,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9308.jpg?v=1578405055,2,,,,,,,,,,,,,,,,,,,lb,,8.8
vertical-shield-ring-turquoise,,,,,,,,8,,,,,,45,shopify,0,deny,manual,27,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,8.8
vertical-shield-ring-turquoise,,,,,,,,9,,,,,,45,shopify,0,deny,manual,27,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,8.8
mali-zuni-turquoise,Mali Zuni | Turquoise,14 small turquoise stones set around 3 lcenter stones with sterling silver. Authentic Turquoise and Sterling Silver.,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9300.jpg?v=1578404913,1,,FALSE,,,,,,,,,,,,,,,,,lb,,30
mali-zuni-turquoise,,,,,,,,8,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9301.jpg?v=1578404913,2,,,,,,,,,,,,,,,,,,,lb,,30
mali-zuni-turquoise,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
mali-zuni-turquoise,,,,,,,,9.5,,,,,,45,shopify,1,deny,manual,90,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
mali-zuni-turquoise,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
4-bar-ring-white-buffalo,4 Bar Ring | White Buffalo | Size 6,Sterling silver and white buffalo bar ring. This delicate silver with 4 white buffalo bars.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,75,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9305.jpg?v=1578404774,1,,FALSE,,,,,,,,,,,,,,,,,lb,,24
4-bar-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9306.jpg?v=1578404774,2,,,,,,,,,,,,,,,,,,,,,
rosie-line-ring,Rosie Line Ring,Cute and delicate Rosie ring. Small turquoise stone set into sterling silver.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,28,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9309.jpg?v=1578404397,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
rosie-line-ring,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,28,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9310.jpg?v=1578404397,2,,,,,,,,,,,,,,,,,,,lb,,10
rosie-line-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,28,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,10
rosie-line-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,28,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,10
the-betty-black-onyx-the-original,The Betty | Black Onyx | The Original,The Betty. Our most popular ring is back in it's original glory! Large 2 inch black onyx stone with a thin band. Ring measures 2 inches tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,2,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9297.jpg?v=1578402453,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-betty-black-onyx-the-original,,,,,,,,6.5,,,,,,45,shopify,2,deny,manual,99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-black-onyx-the-original,,,,,,,,7,,,,,,45,shopify,1,deny,manual,99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-black-onyx-the-original,,,,,,,,8,,,,,,45,shopify,0,deny,manual,99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-black-onyx-the-original,,,,,,,,9,,,,,,45,shopify,1,deny,manual,99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-black-onyx-the-original,,,,,,,,9.5,,,,,,45,shopify,2,deny,manual,99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-black-onyx-the-original,,,,,,,,10,,,,,,45,shopify,1,deny,manual,99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-black-onyx-the-original,,,,,,,,10.5,,,,,,45,shopify,0,deny,manual,99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-white-buffalo-the-original,The Betty | White Buffalo | The Original,The Betty. Our most popular ring is back in it's original glory! Large 2 inch white buffalo turquoise stone with a thin band. Ring measures 2 inches tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,99,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9296.jpg?v=1578402256,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-betty-white-buffalo-the-original,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-white-buffalo-the-original,,,,,,,,7,,,,,,45,shopify,0,deny,manual,99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-white-buffalo-the-original,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-white-buffalo-the-original,,,,,,,,8,,,,,,45,shopify,0,deny,manual,99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-white-buffalo-the-original,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-white-buffalo-the-original,,,,,,,,9,,,,,,45,shopify,0,deny,manual,99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,lb,,
the-betty-white-buffalo-the-original,,,,,,,,10,,,,,,45,shopify,0,deny,manual,99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,lb,,
white-buffalo-turquoise-ring-size-9,White Buffalo Turquoise Ring | Size 9,Oval white buffalo turquoise ring with a sterling silver design and a thin band. Size 9.,Goldie Lew,Rings,,TRUE,Size,9,,,,,,45,shopify,0,deny,manual,105,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8769.jpg?v=1577125569,1,,FALSE,,,,,,,,,,,,,,,,,lb,,35
white-buffalo-turquoise-ring-size-9,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8770.jpg?v=1577125569,2,,,,,,,,,,,,,,,,,,,,,
aqua-turquoise-ring-size-9,Aqua Turquoise Ring | Size 9,Oval turquoise ring with a sterling silver design and a thin band. Size 9.,Goldie Lew,Rings,,TRUE,Size,9,,,,,,45,shopify,0,deny,manual,120,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8765.jpg?v=1577125483,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
aqua-turquoise-ring-size-9,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8766.jpg?v=1577125483,2,,,,,,,,,,,,,,,,,,,,,
white-buffalo-rope-ring-size-8,White Buffalo Rope Ring | Size 8,Oval White buffalo turquoise ring with a sterling silver rope design and a thin band. Size 8.,Goldie Lew,Rings,,TRUE,Size,8,,,,,,45,shopify,0,deny,manual,120,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8771.jpg?v=1577125394,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
white-buffalo-rope-ring-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8772.jpg?v=1577125394,2,,,,,,,,,,,,,,,,,,,,,
white-buffalo-rope-ring-size-6-5,White Buffalo Rope Ring | Size 6.5,Oval White buffalo turquoise ring with a sterling silver rope design and a thin band. Size 6.5.,Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,0,deny,manual,120,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8767.jpg?v=1577125345,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
white-buffalo-rope-ring-size-6-5,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8768.jpg?v=1577125345,2,,,,,,,,,,,,,,,,,,,,,
ruth-ring-black,Ruth Ring | Black,"<p>Bold statement ring!  Measures just under 2 inches.</p>
<p><br><br></p>",Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,0,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8763.jpg?v=1577124253,1,,FALSE,,,,,,,,,,,,,,,,,lb,,55
ruth-ring-black,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8764.jpg?v=1577124253,2,,,,,,,,,,,,,,,,,,,,,
ruth-ring-black,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2994_a3e64cdd-d597-49c4-bc56-74051ac8f41c.jpg?v=1577124253,3,,,,,,,,,,,,,,,,,,,,,
mitchie-ring-no-11-spiny-oyster-size-7,Mitchie Ring No. 11 | Spiny Oyster | Size 6,<p>Purple spiny oyster tri-stone ring. Each ring is a different and unique one of a kind piece. Measuring 2 inches tall. Size 6.</p>,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8761.jpg?v=1577124141,1,,FALSE,,,,,,,,,,,,,,,,,lb,,44
mitchie-ring-no-11-spiny-oyster-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8762.jpg?v=1577124141,2,,,,,,,,,,,,,,,,,,,,,
mitchie-ring-no-10-spiny-oyster-size-7,Mitchie Ring No. 10 | Spiny Oyster | Size 7,<p>Orange spiny oyster tri-stone ring. Each ring is a different and unique one of a kind piece. Measuring 2 inches tall. Size 7.</p>,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,1,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8759.jpg?v=1577124077,1,,FALSE,,,,,,,,,,,,,,,,,lb,,44
mitchie-ring-no-10-spiny-oyster-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8760_8107a851-b106-4be8-82dd-ce988b74f7c1.jpg?v=1577124077,2,,,,,,,,,,,,,,,,,,,,,
mitchie-ring-no-05-turquoise-size-6,Mitchie Ring No. 05 | Turquoise | Size 6,<p>Tri-stone turquoise ring. Size 6.</p>,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8753.jpg?v=1577123956,1,,FALSE,,,,,,,,,,,,,,,,,lb,,44
mitchie-ring-no-05-turquoise-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8754.jpg?v=1577123956,2,,,,,,,,,,,,,,,,,,,,,
mitchie-ring-no-04-turquoise-size-6,Mitchie Ring No. 04 | Turquoise | Size 6,<p>Tri-stone turquoise ring. Size 6.</p>,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8755.jpg?v=1577123900,1,,FALSE,,,,,,,,,,,,,,,,,lb,,44
mitchie-ring-no-04-turquoise-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8756.jpg?v=1577123900,2,,,,,,,,,,,,,,,,,,,,,
large-turquoise-flower-ring,Large Turquoise Flower Ring,This ring is a size 9.5 but is adjustable.11 smaller stones around a larger oval stone. Genuine turquoise and sterling silver.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,495,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8622.jpg?v=1576955256,1,,FALSE,,,,,,,,,,,,,,,,,lb,,165
large-turquoise-flower-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8623.jpg?v=1576955256,2,,,,,,,,,,,,,,,,,,,,,
carved-turquoise-ring,Carved Turquoise Ring,Thicker ring with carved turquoise stone.,Goldie Lew,Rings,,TRUE,Size,9,,,,,,45,shopify,1,deny,manual,165,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8642.jpg?v=1576592741,1,,FALSE,,,,,,,,,,,,,,,,,lb,,55
carved-turquoise-ring,,,,,,,,10.5,,,,,,45,shopify,1,deny,manual,165,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8643.jpg?v=1576592741,2,,,,,,,,,,,,,,,,,,,lb,,55
carved-turquoise-ring,,,,,,,,10,,,,,,45,shopify,0,deny,manual,165,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
tall-vertical-shield-ring-turquoise,Tall Vertical Shield Ring | Turquoise,Turquoise stones inlayed into authentic sterling silver.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,49,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8644_f6a52db7-229c-4735-8012-ca34e7cc7ed1.jpg?v=1576592463,1,,FALSE,,,,,,,,,,,,,,,,,lb,,16
tall-vertical-shield-ring-turquoise,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,49,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8645.jpg?v=1576592463,2,,,,,,,,,,,,,,,,,,,lb,,16
tall-vertical-shield-ring-turquoise,,,,,,,,7,,,,,,45,shopify,0,deny,manual,49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16
tall-vertical-shield-ring-turquoise,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16
tall-vertical-shield-ring-turquoise,,,,,,,,8,,,,,,45,shopify,0,deny,manual,49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16
tall-vertical-shield-ring-turquoise,,,,,,,,9,,,,,,45,shopify,0,deny,manual,49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16
matrix-ring,Matrix Ring,Small lightweight ring in a rectangle pattern. Turquoise and black onyx.,Goldie Lew,Rings,,TRUE,Color,Turquoise,Size,6,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8631.jpg?v=1576592128,1,,FALSE,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Turquoise,,6.5,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8632.jpg?v=1576592128,2,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Turquoise,,7,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8633_6b3ee42e-6ddc-4916-ac8f-c6bf1b4c9ca6.jpg?v=1576592128,3,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Turquoise,,7.5,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Turquoise,,8,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Turquoise,,8.5,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Turquoise,,9,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Black,,6,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Black,,6.5,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Black,,7,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Black,,7.5,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Black,,8,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Black,,8.5,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
matrix-ring,,,,,,,,Black,,9,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
the-mimi-ring-tigers-eye,The Mimi Ring | Tiger's Eye,9 stones in a flower shape with 8 tear drop stones surrounding a larger stone. Genuine Tiger's Eye and sterling silver. Measures 1.75 inches tall.,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,2,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8624.jpg?v=1576591093,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
the-mimi-ring-tigers-eye,,,,,,,,8,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8625.jpg?v=1576591093,2,,,,,,,,,,,,,,,,,,,lb,,48
the-mimi-ring-tigers-eye,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,48
4-bar-ring-white-opal,4 Bar Ring | White Opal,Sterling silver and opal bar ring. This delicate silver with 4 white opal bars.,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,0,deny,manual,75,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8634.jpg?v=1576590882,1,,FALSE,,,,,,,,,,,,,,,,,lb,,24
4-bar-ring-white-opal,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,75,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8635.jpg?v=1576590882,2,,,,,,,,,,,,,,,,,,,lb,,24
4-bar-ring-white-opal,,,,,,,,8,,,,,,45,shopify,0,deny,manual,75,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,24
4-bar-ring-white-opal,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,75,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,24
woodstock-ring-orange-spiny-oyster-size-8-5,Woodstock Ring | Orange Spiny Oyster | Size 8.5,A fun and unique ring with 7 orange spiny oyster stones set into sterling silver. Size 8.5,Goldie Lew,Rings,,TRUE,Size,8.5,,,,,,45,shopify,0,deny,manual,110,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8636.jpg?v=1576590672,1,,FALSE,,,,,,,,,,,,,,,,,lb,,36
woodstock-ring-orange-spiny-oyster-size-8-5,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8637.jpg?v=1576590672,2,,,,,,,,,,,,,,,,,,,,,
woodstock-ring-turquoise-no-2-size-8-5,Woodstock Ring | Turquoise | No. 2 | Size 8.5,A fun and unique ring with 7 turquoise stones set into sterling silver. Size 8.5,Goldie Lew,Rings,,TRUE,Size,8.5,,,,,,45,shopify,0,deny,manual,110,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8640.jpg?v=1576590609,1,,FALSE,,,,,,,,,,,,,,,,,lb,,36
