Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
white-crescent,White Crescent,"<p>White crescent with gold accents on a 16 or 18 inch chain.</p>
<p><span></span><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,6,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9775.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
white-crescent,,,,,,,,18 inch,,,,,,45,shopify,8,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9266.jpg?v=1571731821,2,,,,,,,,,,,,,,,,,,,lb,,15
white-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9336.jpg?v=1571731821,3,,,,,,,,,,,,,,,,,,,,,
white-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9334.jpg?v=1571731821,4,,,,,,,,,,,,,,,,,,,,,
large-turquoise-with-silver-ball,Large Turquoise with Silver Ball,"<p>Beautiful turquoise with a sterling silver ball. This chain is 18 inches. It comes on either our silver ball chain or our olive chain. Because of the nature of stones, every stone is just a bit different. Some may be more turquoise blue and some may be more brown. Each stone is gorgeous. The stone is about 2 inches tall. You may not get the exact stone pictured, however the shape and size is the same. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure so you know where the stone will hit before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Chain,Olive,,,,,,45,shopify,0,deny,manual,98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9318.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,33
large-turquoise-with-silver-ball,,,,,,,,Silver Ball,,,,,,45,shopify,0,deny,manual,98,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9322.jpg?v=1571731821,2,,,,,,,,,,,,,,,,,,,lb,,
large-turquoise-with-silver-ball,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9325.jpg?v=1571731821,3,,,,,,,,,,,,,,,,,,,,,
large-turquoise-with-silver-ball,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9326.jpg?v=1571731821,4,,,,,,,,,,,,,,,,,,,,,
large-turquoise-with-silver-ball,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9328.jpg?v=1571731821,5,,,,,,,,,,,,,,,,,,,,,
navy-grace-large-crescent,Navy Grace Large Crescent,<p>Large crescent with turquoise stone accents on the chain. The chain is 29 inches and the crescent is 3 inches.</p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8229.jpg?v=1575995911,1,,FALSE,,,,,,,,,,,,,,,,,lb,,22
navy-grace-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9307.jpg?v=1575995911,2,,,,,,,,,,,,,,,,,,,,,
the-lotte-white,The Lotte | White,"<p>Small White horn with white stone accents on the chain.. The chain is 29 inches and the horn is 2.5 inches. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,67,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9397.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
the-lotte-white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9392.jpg?v=1571731821,2,,,,,,,,,,,,,,,,,,,,,
the-lotte-white,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9394.jpg?v=1571731821,3,,,,,,,,,,,,,,,,,,,,,
the-kove,The Kove,"<p>The Kove is a pretty and delicate piece that layers well or can be worn alone. it has 5-6 small white buffalo turquoise stones and golden accent beads. The silver chain lengths are 15, 17 &amp; 21 inches. </p>
<p><em>All necklace sales are <strong>Final</strong>. Please Measure your neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,15,,,,,,45,shopify,0,deny,manual,38,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3300.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,9
the-kove,,,,,,,,17,,,,,,45,shopify,0,deny,manual,38,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3354.jpg?v=1571731821,2,,,,,,,,,,,,,,,,,,,lb,,9
the-kove,,,,,,,,21,,,,,,45,shopify,0,deny,manual,38,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5100.jpg?v=1571731821,3,,,,,,,,,,,,,,,,,,,lb,,9
the-georgia,The Georgia | Gold,"<p>The Georgia is a pretty and delicate piece that layers well or can be worn alone. it has small turquoise stones with gold accent bead. The gold chain comes in two lengths. 15 inches and 17 inches.</p>
<p><em>Please Measure your neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,15,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock024.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,9
the-georgia,,,,,,,,17,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
the-tree-os-life,The Tree of Life,"<p>A simple and pretty tree of life pendant.<br><br><span>Our Tree of Life necklace is on a 16</span><span> inch chain.</span></p>
<p><span><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></span></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,42,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0277_1.jpg?v=1571731821,1,,FALSE,,,,,,,,,,,,,,,,,lb,,12
the-love-birds,The Love Birds,"<p>A simple a pretty love birds pendant with little charms.<br><br><span>Our Love Birds necklace is on a 20</span><span> inch chain.</span></p>
<p><span><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></span></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,48,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0270_1.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-love-birds,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0265_1_91cfa596-7a78-4d89-9d6e-d1193b6b3520.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
the-love-birds,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0262_1_5baac841-5f9e-4b86-aa75-a9a458b9c28b.jpg?v=1571731820,3,,,,,,,,,,,,,,,,,,,,,
the-bee-silver,The Bee | Silver,"<span>Introducing The Bee. </span><br><span>Plain. Simple. True. </span><br><span>A reminder of these simple truths:</span><br><br><span>Be Grateful: “Gratitude comes from actively remembering God and His goodness.”</span><br><span>Be Smart: “Educate your minds and hands to be an influence for good.”</span><br><span>Be Clean: In language, in thought, in body, in dress. </span><br><span>Be True: “Be loyal, be faithful and be true to your own convictions.”</span><br><span>Be Humble: “Esteem others as ourselves and lift them as high or higher than we are.”</span><br><span>Be Prayerful: “You need His help, and you know that you need His help.”</span><br><br><span>“Go forward in life with a twinkle in your eye and a smile on your face, but with strong purpose in your heart.” </span><br><span>-President Gordon B. Hinckley</span><br><br><span>Give this necklace to yourself or someone you love to remind them how to 🐝 to find happiness. This necklace looks so cute layered with our “Marjorie” necklace</span><br><br><span>Our Bee necklace is on a </span><span>sterling silver 18</span><span> inch chain or a pearl 16 inch chain.</span>",Goldie Lew,Necklaces,,TRUE,Chain,Silver Link,,,,,,45,shopify,1,deny,manual,58,58,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7538.jpg?v=1574996246,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
the-bee-silver,,,,,,,,Pearl,,,,,,45,shopify,0,deny,manual,58,58,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7539.jpg?v=1574996246,2,,,,,,,,,,,,,,,,,,,lb,,10
the-bee-silver,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7167.jpg?v=1574996246,3,,,,,,,,,,,,,,,,,,,,,
the-lotte,The Lotte | Turquoise,"<p>Small turquoise horn with turquoise stone accents on the chain.. The chain is 29 inches and the horn is 2.5 inches. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,62,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0268_1.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
the-lotte,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0262_1.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
the-lotte,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0265_1.jpg?v=1571731820,3,,,,,,,,,,,,,,,,,,,,,
the-paige,The Paige,"<p>Beautiful colored stone with a sterling silver chain. This chain is 18 inches. Because of the nature of stones, every stone is just a bit different. The stone is about 1.5 inches tall. You may not get the exact stone pictured, however the shape and size is the same. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure so you know where the stone will hit before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,98,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0272_1.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-bee-gift-set,The Bee Gift Set,"<p>Introducing a new Bee gift set. <br>Plain. Simple. True.</p>
<p>This gift set includes a Bee, a Remi (silver) or  Georgia (gold) &amp; a Marjorie. </p>
<p>The Bee is on a 20 inch chain, the Remi/Georgia is on a 16 inch chain and the Marjorie is on a 14 inch chain.</p>
<p>The Gift Sets are on sale for Black Friday. Normally the price for the Gold set would be $122 and it is on sale for $92. The Silver set is normally $134 and on sale for $100.</p>",Goldie Lew,Necklaces,,TRUE,Color,Gold,,,,,,45,shopify,0,deny,manual,92,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0134.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-bee-gift-set,,,,,,,,Silver,,,,,,45,shopify,0,deny,manual,100,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0130.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,lb,,
the-dolly,The Dolly,"<p>Large gold edged Turquoise stone with a steph chain and the goddess chain at the bottom and a gold ball under that. This chain is 28 inches long. Because of the nature of turquoise, every stone is just a bit different. You will not get the exact stone pictured, however the shape and size is the same. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure so you know where the stone will hit before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,100,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0393.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-dolly,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0404.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
the-layla,The Layla,"<p>Large gold edged Turquoise stone with a steph chain. This chain is 30 inches. Because of the nature of turquoise, every stone is just a bit different. You will not get the exact stone pictured, however the shape and size is the same. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure so you know where the stone will hit before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,96,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7456.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-layla,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6678-2.JPG?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
the-layla,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_4515-2.jpg?v=1571731820,3,,,,,,,,,,,,,,,,,,,,,
the-tara,The Tara | Turquoise,"<p>Large gold edged Turquoise stone with a steph chain and the goddess chain at the bottom. This chain is 31 inches. Because of the nature of turquoise, every stone is just a bit different. You will not get the exact stone pictured. However the shape and size is the same. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure so you know where the stone will hit before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,96,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7447.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,30
the-tara,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_4523-2.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
drop-down-crescent,Drop Down Turquoise Crescent,"<p>Turquoise crescent on a 16 or 18 inch chain with a 1.5 inch drop. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,56,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock022.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
drop-down-crescent,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,56,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock023.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,lb,,10
the-bee-gold,The Bee | Gold,"Introducing The Bee. <br>Plain. Simple. True. <br>A reminder of these simple truths:<br><br>Be Grateful: “Gratitude comes from actively remembering God and His goodness.”<br>Be Smart: “Educate your minds and hands to be an influence for good.”<br>Be Clean: In language, in thought, in body, in dress. <br>Be True: “Be loyal, be faithful and be true to your own convictions.”<br>Be Humble: “Esteem others as ourselves and lift them as high or higher than we are.”<br>Be Prayerful: “You need His help, and you know that you need His help.”<br><br>“Go forward in life with a twinkle in your eye and a smile on your face, but with strong purpose in your heart.” <br> -President Gordon B. Hinckley<br><br>Give this necklace to yourself or someone you love to remind them how to 🐝 to find happiness. This necklace looks so cute layered with our “Marjorie” necklace<br><br>Our Bee necklace is on a dainty gold filled 20 inch chain. The Bee looks beautiful layered with <a href=""https://goldielew.com/products/the-georgia"" target=""_blank"" rel=""noopener noreferrer"">The Georgia</a>.",Goldie Lew,Necklaces,,TRUE,Size,18 inch,,,,,,45,shopify,1,deny,manual,58,58,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8644.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,12
the-bee-gold,,,,,,,,16 inch,,,,,,45,shopify,13,deny,manual,58,58,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8684.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,lb,,12
the-bee-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8633.jpg?v=1571731820,3,,,,,,,,,,,,,,,,,,,,,
squash-blossom-necklace-1,Squash Blossom Necklace,"<p><span>Native American handmade Sterling Silver Turquoise Squash Blossom necklace. I beautiful heirloom piece that can be handed down for generations. This is a one fo a kind necklace with varying clorox in the turquoise.</span></p>
<p><span>This product is eligible for our layaway program. Please contact us for details.</span></p>",Goldie Lew,Necklaces,"Handmade, Squash",TRUE,Title,Default Title,,,,,,136,shopify,0,deny,manual,1760,2200,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8702.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
squash-blossom-necklace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/february009.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
squash-blossom-necklace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/february024.jpg?v=1571731820,3,,,,,,,,,,,,,,,,,,,,,
squash-blossom-necklace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/february025.jpg?v=1571731820,4,,,,,,,,,,,,,,,,,,,,,
large-turquoise-horn,Large Turquoise Horn,"<p>Large turquoise horn with goddess chain accent. The chain is 32 inches and the horn is 3.5 inches. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,60,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6462_1.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
large-turquoise-horn,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6475_1_87ba1785-dbab-4bef-af19-57430d507b78.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
the-jess,The Jess,"<p>Medium white buffalo stone with a small gold wire ball and silver accents on the olive chain. The chain is 16 inches. The stone is just around 2 inches. Because of the natural nature of the stone, each one is just a little bit different.</p>
<p> </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,98,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_1962.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-jess,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7200.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
the-jess,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7205.jpg?v=1571731820,3,,,,,,,,,,,,,,,,,,,,,
the-jersey,The Jersey,"<p>Small white buffalo stone with a gold wire ball and goddess chain accent. The chain is 18 inches. The stone is just around 1.5 inches. Because of the natural nature of the stone, each one is just a little bit different. </p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,93,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_1963.JPG?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
squash-blossom-necklace,Squash Blossom Necklace,Sterling silver beaded squash blossom necklace with turquoise stone.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,91,shopify,0,deny,manual,356,445,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9813.jpg?v=1571731820,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
squash-blossom-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6431_1_c3c36016-5fc9-4733-b3a7-e2c4b5ad4c61.jpg?v=1571731820,2,,,,,,,,,,,,,,,,,,,,,
